same_movie,neighbour1,neighbour2,neighbour3,neighbour4,neighbour5,neighbour6,neighbour7,neighbour8,neighbour9,neighbour10
442,17154,4640,14550,2862,7233,14241,14856,17157,9426,11283
443,3371,7786,17189,6029,2743,482,1470,13412,16343,12232
444,13961,5200,12258,1283,14743,17550,7548,6527,6551,15993
445,7600,662,3730,3148,10446,4633,15758,7643,16150,9818
446,3975,1408,12583,7146,4747,13326,15317,8938,3510,16041
447,9666,13404,17142,13377,9711,5855,16651,11920,8591,11619
448,12257,12535,4075,9919,10690,12695,2049,4277,4220,16061
449,5990,10400,11112,8059,8841,12905,9846,10150,5599,17712
450,16334,7504,3553,3869,6209,16473,14004,8879,11112,13682
451,13835,13650,7595,7903,11088,10074,4342,2236,11967,14017
452,11805,12393,13519,7852,16572,111,12902,17580,10926,15788
453,8396,13676,8795,949,17276,8612,15378,14211,9733,12127
454,15322,4528,5821,15363,4484,8140,11237,12065,3747,10134
455,3838,8919,8053,15184,16609,4602,9212,16570,15191,10584
456,1553,1103,2803,843,16992,13219,15421,615,2012,17638
457,14454,11064,14691,5926,2452,1905,11521,571,2862,14240
458,8478,10492,7845,590,3602,12905,15583,9560,7540,8003
459,4866,5591,15733,15955,16068,9170,2149,8803,14198,4881
460,7254,3399,15845,13079,12231,16696,15262,10498,14370,6361
461,13900,2312,1347,8905,101,7811,282,17444,6160,11473
462,2018,8436,12016,15384,11772,12722,13592,12855,15873,5294
463,16397,504,1208,12242,10361,6283,9836,11922,4924,1652
464,3964,4584,1873,2330,5575,11870,9891,15993,10163,16974
465,7285,12104,13243,13520,13037,2914,5424,5964,10888,7687
466,8733,14524,12793,7578,15152,16951,7737,11455,1973,12066
467,14694,12,10979,7970,2408,14023,13546,17290,4680,4536
468,3925,14691,191,11521,6931,5496,8687,12785,15124,14240
469,2320,7092,9411,7582,8509,8449,4471,1831,2065,6597
470,1723,12725,6431,10183,16358,15349,17736,131,4170,10247
471,1708,5963,11825,8666,5231,253,9690,1595,11903,4249
472,7659,13997,10913,4201,1656,16746,9095,15493,17047,3031
473,3446,10662,3879,13100,10970,6251,10019,16272,1741,14210
474,7523,9136,15758,5308,8413,6029,14935,4660,2743,443
475,16368,4569,6962,12434,4136,8543,10033,8563,3865,12349
476,2144,12886,8624,4168,16419,2176,8557,2108,2228,17322
477,10961,9766,15294,4011,11383,3348,5508,479,7431,3212
478,9835,7118,655,14562,4163,6467,15944,17317,10445,6707
479,11383,15294,10961,5508,9766,477,4011,7431,3212,4629
480,719,10049,8762,15448,10093,1281,4368,1383,5077,12829
481,11861,9890,8500,230,7926,9825,5745,15648,265,3053
482,16343,6029,12232,571,16452,12084,8782,7281,2122,15394
483,6350,15124,6972,14367,3427,4996,16242,3860,5939,6844
484,927,2249,9363,4934,2904,7677,17336,392,5615,15197
485,15073,10211,15042,7189,11644,2875,1630,17089,17547,12278
486,11114,12894,10822,10222,15037,4489,15431,3590,15979,7832
487,7603,2221,8100,17087,10539,6892,9809,11336,6968,619
488,9016,15045,7322,12324,5120,5564,12168,1999,178,12903
489,5041,11262,12052,5430,143,15674,15436,13091,8019,8840
490,4613,14268,10203,12533,13008,13010,713,13852,4926,5847
491,12237,9061,17386,14666,9655,16425,13149,1186,10186,3773
492,14408,2662,9295,17357,6591,9098,17359,11042,11051,11918
493,15018,10850,9287,10816,8032,1154,5846,4615,6216,14573
494,5538,14358,13302,3541,8744,2465,13580,10451,11398,14869
495,3971,11109,16132,15600,13733,11260,4940,13011,5439,16692
496,7551,16919,16059,917,5006,7015,6921,1669,6750,10349
497,12192,14758,5868,7263,10692,8616,14490,7268,8609,11028
498,12150,16854,5603,8072,5541,7267,9637,3524,13894,8275
499,13771,759,3522,15674,3309,1682,7882,11315,4683,10379
500,333,2850,9179,6233,13604,10157,13903,17583,15365,16494
501,6166,12186,14280,3798,1370,3342,13082,7586,11573,10162
502,6744,16593,9498,16946,8229,7166,5805,4360,12834,16302
503,510,10742,448,1512,12257,12535,8227,4075,10335,16934
504,16397,10361,12242,11922,2111,5166,463,9836,6283,8186
505,689,652,10988,1140,9392,44,4214,4157,11038,5493
506,4882,5535,15605,1493,9104,913,3602,9649,10265,926
507,11855,8042,9902,9041,16401,6378,16044,3240,14289,15460
508,14523,5371,12491,80,13727,4500,1895,13830,8847,7006
509,9114,11790,15438,5763,2983,15166,12116,820,7353,1429
510,2833,8227,1512,4470,4525,893,503,1710,10447,17443
511,17428,2078,1455,13853,9431,4519,13555,8123,13311,9364
512,11023,5122,16935,1113,12321,7292,8477,1639,5740,9468
513,1131,1970,2885,7291,3184,2508,17372,739,3317,8179
514,1647,791,11328,14777,4090,5517,16956,14464,16959,8660
515,4362,7201,11430,14957,41,2426,9478,15682,151,2159
516,6029,1470,3371,2443,2578,14918,13412,12232,1974,16452
517,4144,7820,9224,5042,14634,1092,7242,8754,9438,6155
518,4029,13960,16185,7239,4651,17632,17597,8454,8572,11802
519,450,15318,549,4382,10870,13682,12829,8862,4236,3144
520,6015,14514,14583,2321,12438,7759,2204,16213,244,2591
521,12148,4494,14610,4226,6521,6561,12657,10978,12267,10715
522,15625,15405,9484,1529,10228,16878,9643,12483,1398,2513
523,1772,17445,4504,1827,14950,7855,15022,1303,10756,1458
524,12096,16770,12172,17053,4488,8317,312,14618,17764,8846
525,4654,137,16613,4437,7317,66,6839,10587,3665,4821
526,1229,12352,13978,8409,6163,4147,7641,9087,7992,16713
527,66,2483,14354,10629,9153,16026,14736,1541,7479,291
528,3864,5991,5154,10947,14215,14240,11521,2452,14691,12155
529,16876,4050,10171,4897,2686,4938,13063,9323,1620,4290
530,12635,14767,4673,5852,3691,3205,6766,14893,3319,15346
531,6203,11524,3472,1699,4268,1563,14276,5823,2080,5896
532,16352,16046,9997,8372,10645,4289,4027,8429,12934,17104
533,3670,6068,3617,2783,12862,10996,5033,17565,3198,8429
534,9542,2905,6917,17396,2015,1264,9242,9279,13840,17559
535,9578,9175,14434,3736,3955,6935,14303,7360,7547,6587
536,4487,14976,13085,5604,15527,16578,15459,1452,6136,6727
537,7821,6820,14148,4397,7044,15191,16101,876,3211,8974
538,16003,14489,5412,7201,4023,8403,9512,14279,1430,8358
539,15663,8235,4666,13141,13778,9135,14678,14800,15231,6548
540,1266,13664,7039,12106,11603,7715,8673,15709,5088,11801
541,399,10728,15349,3363,10247,6431,10563,12990,16358,14765
542,5790,16921,6341,9992,9420,14530,1995,7313,6217,13929
543,9013,8693,16323,3815,1729,9448,11067,1983,14192,4418
544,13139,12162,15262,9198,14217,10794,14580,1485,765,1613
545,2474,2793,5128,12370,11290,16129,13482,7830,4447,1717
546,6460,17205,11598,1275,12854,13036,13837,12964,121,2058
547,706,12839,16678,16718,6357,11034,12734,11248,15576,1786
548,15956,16181,9882,12818,696,10886,16825,14590,12843,1799
549,17440,15744,4236,12829,683,10244,2790,3179,8056,245
550,9591,14313,6972,6287,2152,15124,12470,5317,7617,7624
551,17591,7827,12546,46,14134,13073,12262,17187,7397,78
552,9072,7450,2163,993,1262,5958,3696,9812,4816,17299
553,2055,13368,633,10958,9837,198,14947,12973,2488,2932
554,2675,6807,17335,11165,8961,5515,2965,11242,7160,3887
555,3283,7688,5212,7902,3010,9823,2398,11252,7390,8770
556,1469,2317,11317,16862,5344,13110,4201,3334,16549,12837
557,5790,9698,574,2082,13929,15261,815,740,1016,1388
558,14566,10333,12524,13274,1061,12265,16744,10074,14184,16547
559,6861,8245,17092,13766,17166,11261,9703,9749,8150,3639
560,4979,822,209,138,14214,15727,10141,7865,13658,10764
561,13380,7047,7516,12942,5577,996,12721,10276,895,10729
562,2426,13222,6651,1836,3658,12654,2725,4303,13354,4421
563,9160,6027,2680,16303,3466,28,2690,6362,17692,8086
564,8107,3715,8881,12476,16181,14192,8118,14889,3835,7511
565,4853,8913,17566,14059,3602,8947,7734,6116,11217,10916
566,10388,13450,17369,14221,16351,7337,3191,13725,16877,10101
567,8513,6740,10975,3732,1095,4997,11986,6346,8403,1414
568,5916,15088,3550,6938,12712,3353,7386,17444,3257,12208
569,13709,12931,3544,6110,10126,3880,2954,12693,9043,9712
570,10309,1398,15935,1921,14221,10138,1701,16563,1640,6288
571,11064,2862,4306,11283,6971,14550,14691,5926,8904,1905
572,10796,1187,1083,2794,1377,17414,4085,5285,9722,2253
573,16636,7101,16800,10104,9025,16275,7822,11128,1146,6427
574,13727,9742,82,17383,15338,2666,8318,5316,6008,14353
575,657,17225,17751,7045,15821,8080,5222,14801,10278,11237
576,6916,2638,15892,11167,9418,5368,14521,14307,6201,2548
577,1513,10682,1291,10311,10575,2129,12008,4924,9836,8175
578,12225,10649,17278,4615,13445,2193,5102,15150,14573,8686
579,15846,13608,10910,13979,3513,10613,7843,8454,16183,14351
580,11165,14869,10451,2780,5515,11242,953,10119,7613,3489
581,5089,15148,3550,2576,15232,16510,3296,5123,16213,7044
582,8562,13625,15628,7673,9988,5351,165,11245,8162,11982
583,8006,1898,13116,15169,5498,15265,13999,6200,17445,3292
584,10419,4374,1200,13155,1151,16768,6771,4677,11690,819
585,12285,9713,15545,13207,14457,15715,5922,6072,8754,16913
586,7014,14491,15757,3404,4496,17212,2350,900,16175,677
587,4548,4854,2997,2190,249,12849,5341,6214,11799,10338
588,14427,10556,81,6413,12356,14556,8369,7621,17613,14810
589,7644,5304,456,4229,1553,8155,3760,11916,14052,5941
590,15390,9802,2399,6410,10199,17712,16385,17566,6116,1720
591,10124,7605,9326,3999,11522,15188,16371,17039,17250,13087
592,355,12463,10672,12579,6987,1183,4437,7191,1924,10850
593,17106,1859,5976,2245,2609,10542,15652,14950,10447,16437
594,204,17404,7291,2508,7913,9284,11742,8179,12733,15290
595,15316,10354,15934,3073,2357,8347,6424,3005,10746,7252
596,15909,10051,17050,8404,11829,5672,942,13629,17481,425
597,7726,11631,1356,10807,17750,13544,6467,13681,8203,16817
598,15644,9688,16159,7800,15605,13353,1309,8013,6349,2637
599,1425,6500,6959,1314,10105,7590,8020,14624,15057,13705
600,3331,17341,13542,16903,16889,10367,1058,6247,8199,16709
601,4576,12315,2827,8151,8748,8444,7307,12647,679,506
602,2025,13172,2374,5454,9752,12445,685,9342,10242,2181
603,991,14037,1737,2971,7408,14266,12321,16935,17706,7044
604,11002,4349,4431,13592,12807,10127,16454,13789,14836,11715
605,11113,8962,7222,2134,2946,17550,1906,14478,7492,5125
606,5543,1067,7867,15330,17447,7819,4700,15174,5272,17475
607,15124,12470,11283,12918,7624,1905,14312,16384,4306,14410
608,10632,17118,15326,9716,1183,2563,12463,10546,3136,6216
609,10482,4848,4335,16205,5801,2522,16545,10726,12211,15618
610,10235,17115,15605,3511,2637,8875,7540,3602,8394,1493
611,820,14310,995,8322,1454,151,10714,9093,14765,17615
612,326,1327,5546,261,249,10691,6286,16214,8088,16005
613,3574,4094,7464,9809,3273,12278,1572,10284,11336,17087
614,12809,6653,4192,10688,7372,15199,13730,4619,12341,1677
615,16992,2012,15421,843,13511,2803,17764,14918,3730,2000
616,16360,3172,15451,13578,13426,9091,292,5452,7611,16817
617,4864,9038,13400,13365,7944,7580,8442,3057,4592,5736
618,5550,16696,12231,6843,7265,65,1223,4015,765,3834
619,6892,1057,2221,487,10539,2975,7603,8100,17087,11762
620,628,3194,12060,12851,12943,2892,6785,781,2011,7830
621,6972,12470,15124,16242,10123,13651,15472,9340,14149,1810
622,12452,12389,15935,14221,4754,12357,10448,1830,4092,3186
623,16621,3504,12879,9792,5703,13022,14196,5080,1775,17223
624,7913,9636,15981,2494,1970,13947,1568,4095,17404,4704
625,13549,15083,4492,8375,9403,8749,10485,7362,562,17676
626,1904,1258,15766,2449,910,1271,10353,9715,2083,13080
627,4955,5586,635,14440,4958,3711,2035,11006,11482,15608
628,620,2793,12083,12370,4445,8010,2049,2892,12060,17046
629,12890,1571,14646,13015,3782,2460,16281,15631,14218,8079
630,13991,13794,15052,6857,16102,11605,7183,12749,6589,3997
631,5154,406,3138,16262,5239,3864,9458,5991,17330,17405
632,17596,17248,2773,14263,15351,9223,2962,12313,7194,8562
633,4940,1533,16132,10888,10958,2515,11308,198,2055,12444
634,15768,3046,4877,8535,2172,4115,1020,16587,5103,2102
635,627,2035,5586,14440,4958,4955,3711,11482,16753,11006
636,9828,2462,5787,4761,5544,12140,1202,12605,12280,17537
637,8364,2091,3977,16353,11108,13903,15709,4232,2063,9325
638,16994,1096,1123,4740,12843,7125,1300,9459,3796,14568
639,10990,2933,10405,11037,9848,7348,8162,13360,1873,4749
640,14998,8247,16065,246,2198,5531,12512,3076,15113,1165
641,4029,16185,518,8454,5986,17632,17524,7634,2701,13960
642,2503,15109,13088,9567,7309,15554,2559,16835,16095,14496
643,10721,5560,12540,11250,1509,17136,12238,2254,14737,15409
644,14423,12642,11626,15126,12829,549,5631,4236,10708,5891
645,897,2913,5320,17189,8413,4315,6860,3371,1470,4472
646,14342,7336,1401,8492,2256,7127,11935,7877,11427,11141
647,13711,6856,6295,13124,5996,12504,1338,1112,5949,14720
648,13800,11116,6410,1493,15312,3602,16974,8657,2636,11078
649,61,16054,772,5098,6488,16152,4967,13560,4903,5795
650,3595,3831,5645,3691,17399,9045,9338,3236,1333,4434
651,2573,10557,15680,14851,7107,5905,12915,12507,15904,13054
652,689,13941,13052,8171,5010,10988,5223,11446,12974,1144
653,3191,5332,9168,860,9998,1003,10258,4020,3199,6217
654,12217,16019,17110,15297,10323,11415,669,100,7319,8028
655,14562,9835,7118,8017,9192,667,478,6831,12135,14020
656,1106,17676,5725,8850,6682,14736,12048,8195,7479,1657
657,575,17225,8080,15821,7045,17751,5222,14801,10278,11237
658,15124,1905,6972,16954,7624,1406,14670,607,13391,2782
659,4887,7058,13001,14463,10944,15597,11751,9368,4386,14055
660,10152,13412,4227,16452,6860,299,17764,1470,11198,3320
661,12902,16760,17023,7024,15788,14074,13771,3522,4432,6555
662,16605,2782,4545,6274,13728,16604,5293,16872,17157,14313
663,1243,16917,657,575,17225,2638,17751,8080,14521,7809
664,14893,5641,17507,8069,11534,11441,8565,6363,14887,6164
665,740,15695,16269,8485,12204,14620,13807,15656,13498,10269
666,13647,14839,6543,1716,5773,54,6008,16474,4854,9373
667,9192,15692,8017,12135,15036,2476,11071,16617,1616,14225
668,9946,10893,16491,12486,9984,5884,2981,420,7765,288
669,10323,11415,13415,7319,12217,8056,654,10049,15297,1383
670,13517,16220,14233,6029,8751,11166,8871,2015,2578,97
671,14998,10296,1056,13113,492,17357,16737,3562,3370,9682
672,4147,1578,7864,2920,8826,10271,14016,4870,15901,10013
673,8072,4551,3524,107,14022,2776,11939,2689,10877,7499
674,12661,6922,859,6237,994,10566,1298,3225,9368,12054
675,12701,11458,7946,9556,2947,15618,15584,14640,9867,7349
676,8215,3988,10568,15473,5621,17079,2751,10673,10645,2136
677,16175,4198,7433,9243,2015,9242,6693,3900,13388,978
678,5578,14599,13623,9710,3121,13816,11979,7787,8604,9374
679,11175,3396,12563,914,365,9006,3602,10427,610,7447
680,16848,16002,14982,16479,17387,12781,15787,8189,2988,4472
681,8372,4289,4027,12934,16991,3972,12580,17104,17343,7762
682,11234,3826,44,12473,689,12305,1590,11198,17672,13412
683,549,6876,9449,13690,12295,11355,16814,4032,15744,10691
684,10972,7013,15589,1519,276,11634,14964,12808,6257,6047
685,7604,14330,1981,3382,2374,1538,5095,2664,5722,13172
686,16788,9800,6552,2095,6994,4661,985,3860,14660,5939
687,7222,10188,14700,1397,7372,3352,10716,16928,15612,5329
688,8786,7574,4162,6906,1397,11836,1764,8240,4494,2081
689,13392,4157,3826,4577,5010,11198,3538,1144,9617,1590
690,8348,14067,11204,10847,7133,10833,7018,11719,1306,1389
691,2318,3992,13631,9372,17297,9661,13597,12829,11415,14232
692,3106,5112,6287,13705,5069,16879,607,4306,12911,7617
693,4678,6035,15962,9288,3192,10038,5686,4007,2104,8987
694,1,1084,13586,4181,5302,1173,10495,10257,8800,15100
695,970,867,14693,5756,12120,1745,1025,12893,11729,14049
696,15956,12818,15894,14970,13795,3715,6729,13244,393,14403
697,1968,4959,14885,959,13603,11272,16675,4075,11402,4220
698,4132,9167,1714,7506,3897,7120,9181,17582,5424,9504
699,4748,8695,6125,1508,15001,7113,16114,2126,5960,2202
700,10471,8118,14165,13959,12476,15853,7511,14192,14209,5793
701,7106,4023,7084,2541,4303,17615,14310,6431,2785,1454
702,8035,1115,11685,13223,17044,15754,109,10169,130,2330
703,10908,8114,1764,4616,5168,2850,16111,1390,6074,2726
704,10794,16331,4312,12351,3483,10398,17655,6361,15262,3399
705,12343,6971,8764,1202,17560,9960,7624,16954,14670,2470
706,547,1373,9204,12126,1051,15576,17587,16444,6284,17658
707,3054,6420,10472,1479,9479,14264,16040,4741,6917,9687
708,11283,12470,16377,16879,15124,13728,13923,7624,14313,4306
709,7041,12241,12483,15468,13951,2681,3361,13608,8007,14078
710,9483,12572,16766,8943,16773,7415,14536,12599,10092,8622
711,14218,1144,12778,2862,7590,12890,4577,17154,4306,7233
712,10121,13895,15947,17641,14383,11364,13468,16860,5700,12397
713,15638,2683,14268,17719,8727,12491,549,15503,12829,15231
714,8069,6164,12204,7480,4788,14162,17731,5324,13305,15559
715,261,9106,3366,16005,6812,12361,11111,1840,12585,13349
716,17011,6579,82,14353,10548,6627,5316,12007,326,9851
717,14217,8030,8567,1485,11433,6448,5175,6194,9016,1375
718,13853,7991,9364,5328,17428,4389,9768,759,1307,17330
719,480,11735,2518,1170,1132,13352,11597,13459,16936,4438
720,4345,11022,2122,5226,2465,12084,12232,5614,8782,16703
721,5148,2891,12404,4125,713,3695,14374,13498,490,14901
722,11925,8197,14911,17480,7110,8116,16147,14302,5760,11662
723,6398,2153,17134,15105,5056,3418,6386,11837,7040,16339
724,7735,15534,12417,4238,17309,9669,16942,16810,12914,15400
725,15482,11965,3565,748,6155,11134,7242,9988,10125,4144
726,16032,10587,15789,17114,1995,13347,9358,8710,1183,9860
727,17637,5380,2657,15762,10523,11460,13732,6286,10315,16591
728,8813,14133,2935,3584,16987,9648,1463,3832,12142,2657
729,14084,3697,7491,15845,13079,15302,13070,16086,7818,13246
730,6664,8877,6281,14601,7817,1974,7293,900,7763,2443
731,17026,11254,5130,10526,362,6961,17693,6188,5063,11848
732,13255,13955,406,12694,6014,16357,3689,6810,6721,5522
733,4777,6174,6846,12130,6003,15257,2940,7336,11242,13610
734,4496,1974,2443,6664,900,7683,12784,10446,4628,7293
735,3592,8741,17568,17679,7715,3037,14267,15792,13324,8114
736,4795,3632,4462,15448,6293,17551,13929,14292,975,12808
737,7271,6186,4929,13407,2250,8296,17122,10706,7372,8570
738,3714,12679,4644,8629,3464,8110,9469,13805,17303,17229
739,17372,10054,7297,1970,17404,2494,8922,13871,13947,2333
740,13498,16269,7679,12164,12137,1938,4839,17440,16762,326
741,62,8031,2232,9499,7663,7618,3119,11839,3789,16353
742,1822,6468,12189,6137,820,377,3806,9093,12457,7266
743,14678,11576,1269,9129,15623,16802,16926,13213,15228,17719
744,4760,7604,12445,16595,17237,1538,867,11950,6089,8319
745,16275,11327,9060,16800,11128,3537,9462,13563,1146,6107
746,6829,2612,13524,12672,12299,12911,6497,13462,9111,10378
747,13715,1508,15498,7279,11324,3676,2202,4002,14081,2535
748,15482,11965,3565,725,11134,4779,9988,12364,6155,13863
749,11584,13119,4136,15041,10033,4646,2284,8543,12349,11652
750,17405,1788,334,11745,17169,15449,4931,10168,16113,3197
751,8160,3526,17603,12678,2376,12224,17004,819,6771,6237
752,2040,3523,5326,14709,13031,10666,209,14214,15727,7984
753,12106,3980,7016,9457,14739,4444,12780,14085,1411,10383
754,1262,13605,3310,9132,12280,7131,14166,3165,3765,4774
755,2662,9638,9098,1401,9609,17578,2882,10437,13072,11918
756,3511,6410,15605,2124,7540,1493,8947,11947,7380,4853
757,10161,12650,3108,6536,5115,1337,7107,10694,7821,12302
758,17308,1905,16082,1962,15107,3860,5317,3938,17088,3962
759,10379,11677,1428,6555,9768,12299,17215,2612,14149,1102
760,7253,16931,239,13628,2171,13293,13836,16660,4884,7184
761,12903,9016,11440,14717,3011,11819,12168,7322,6387,5564
762,10576,15211,1679,6273,5591,6835,13437,3506,9649,4881
763,10294,9717,15702,16325,798,14039,16721,14312,6196,10042
764,16722,3524,12684,15880,16586,2689,8072,3303,12150,9637
765,16696,7461,8257,9079,11419,11093,11258,12351,11319,14470
766,5773,15742,17727,11759,2898,13734,5867,4898,6543,7570
767,9328,5789,440,15970,13864,13575,14157,4893,5994,11017
